LOAN_ID,AMOUNT,DUE_MORTGAGE,VALUE,REASON,OCC,TJOB,DCL,CLT,CL_COUNT,RATIO,CONVICTED,VAR_1,VAR_2,VAR_3,DEFAULTER
3684539,31900,226051.0,283002.0,1.0,4.0,4.0,1.0,210.29737630000002,29.0,15.74414368,1,0,0,2.6191,0
3684540,13000,31397.0,42675.0,0.0,3.0,14.0,0.0,56.02158895,9.0,32.00275348,1,0,0,0.60423,0
3684541,23700,,68188.0,1.0,0.0,26.0,0.0,120.5859013,8.0,20.82825554,1,0,0,0.8309700000000001,0
3684542,11200,56898.0,67407.0,0.0,0.0,8.0,0.0,140.513915,16.0,35.9024361,0,0,0,1.2693,0
3684543,20700,,28615.0,1.0,4.0,5.0,0.0,103.9868632,18.0,19.45718515,0,0,0,1.9234,0
3684544,5300,42938.0,53501.0,0.0,1.0,11.0,,185.2966873,19.0,24.42476318,0,0,0,1.1611,0
3684545,7200,98389.0,114437.0,0.0,1.0,23.0,0.0,117.10008710000001,11.0,35.61189425,0,0,0,0.76347,0
3684546,10000,60387.0,75487.0,0.0,0.0,3.0,0.0,240.43364,17.0,38.48307527,0,0,1,0.6108899999999999,0
3684547,39800,59259.0,117166.0,1.0,3.0,16.0,1.0,204.13996830000002,22.0,40.14809045,0,0,0,1.0835,0
3684548,19100,64657.0,119760.0,1.0,4.0,19.0,4.0,350.0,20.0,,0,0,0,1.113,1
3684549,10400,58471.0,75926.0,1.0,1.0,5.0,0.0,86.01005286,14.0,27.77943894,1,0,2,0.9010299999999999,0
3684550,25500,83842.0,129169.0,1.0,3.0,,1.0,6.243341044,41.0,42.94355731,0,1,0,2.0232,1
3684551,21500,64277.0,99323.0,0.0,4.0,18.0,0.0,628.7023895,23.0,20.69871482,0,0,1,2.2333,0
3684552,27400,66777.0,93636.0,1.0,1.0,11.0,0.0,154.79590459999997,20.0,39.09500634,0,0,0,1.8922,0
3684553,20100,,78212.0,1.0,2.0,2.0,0.0,400.7418818,23.0,23.95885433,0,0,0,1.3431,0
3684554,14700,86098.0,95014.0,0.0,1.0,,0.0,165.29505,25.0,41.55600252,1,0,1,0.44427,0
3684555,31600,15899.0,43020.0,1.0,0.0,0.0,1.0,99.43333333,11.0,,0,1,1,1.9095,1
3684556,22400,52221.0,102938.0,1.0,1.0,2.0,4.0,175.536412,47.0,36.86308497,0,1,0,2.5233,0
3684557,19100,41899.0,63980.0,1.0,3.0,9.0,0.0,31.46666667,8.0,,1,0,3,0.10114,1
3684558,14700,16434.0,46973.0,0.0,1.0,24.0,0.0,261.89153319999997,20.0,28.199837100000003,0,0,0,1.0534,0
3684559,12000,201163.0,227275.0,0.0,4.0,10.0,0.0,240.74336630000002,22.0,33.78633696,1,0,0,0.3139,0
3684560,30100,77752.0,114726.0,0.0,0.0,6.0,,115.58372250000001,21.0,43.30474364,1,0,10,2.6195,0
3684561,21300,113547.0,145630.0,1.0,1.0,11.0,1.0,232.0192443,24.0,41.56930367,0,0,0,2.1897,0
3684562,12900,40831.0,72152.0,1.0,0.0,20.0,0.0,163.04401040000002,16.0,37.52836575,0,0,0,1.3965,1
3684563,23000,,147998.0,,,,,,,15.94805779,0,0,0,1.7812,0
3684564,33600,240056.0,41993.0,1.0,3.0,3.0,2.0,202.61229880000002,50.0,41.65479426,0,0,2,1.3594,0
3684565,11300,153002.0,181829.0,0.0,1.0,6.0,0.0,187.249507,55.0,34.00556536,0,0,0,1.6634,0
3684566,17900,44225.0,79631.0,1.0,4.0,4.0,0.0,247.7969491,32.0,32.51901207,0,0,3,1.0285,0
3684567,21600,9478.0,30787.0,1.0,0.0,,0.0,59.11746362,19.0,42.50201034,0,0,2,1.3941,0
3684568,19100,171005.0,199980.0,1.0,0.0,9.8,0.0,154.16666669999998,26.0,,0,3,0,1.4559,1
3684569,15300,4975.0,66516.0,1.0,2.0,2.0,0.0,324.1020042,5.0,40.26292875,1,0,0,2.05,0
3684570,20300,,68011.0,0.0,1.0,6.0,0.0,121.593465,4.0,18.33048799,0,0,1,1.6457,0
3684571,16800,51209.0,76684.0,1.0,0.0,2.0,2.0,272.6519477,10.0,37.64005716,0,0,0,2.0936,0
3684572,12400,152173.0,177920.0,0.0,1.0,4.0,0.0,197.87675769999998,56.0,33.73276915,0,0,0,1.7692,0
3684573,20300,25855.0,92533.0,1.0,4.0,7.0,0.0,157.26932030000003,21.0,28.300439500000003,0,0,0,1.5417,0
3684574,23700,82306.0,106411.0,1.0,0.0,,0.0,170.8052711,24.0,39.49884444,0,0,0,0.8001699999999999,0
3684575,26900,124098.0,166384.0,1.0,3.0,1.0,0.0,244.9420995,23.0,34.51965688,0,0,2,1.2715,0
3684576,18600,49266.0,71465.0,1.0,4.0,10.0,0.0,176.3870489,42.0,37.78222165,0,0,1,1.4265,0
3684577,26500,79062.0,123772.0,1.0,1.0,0.0,0.0,311.6145549,24.0,38.1199786,0,0,0,2.1856,0
3684578,17100,118721.0,208409.0,1.0,0.0,3.0,0.0,207.73707130000003,16.0,25.88399085,1,0,0,1.0515,0
3684579,22900,52659.0,81342.0,,,,,,,38.03467732,0,0,0,1.6338,0
3684580,17600,90120.0,113544.0,1.0,0.0,19.0,0.0,266.1846253,17.0,27.03943897,0,0,1,1.5374,0
3684581,21200,55762.0,81386.0,1.0,3.0,10.0,0.0,75.57642698,27.0,36.77027571,0,1,2,0.83752,0
3684582,11200,,,,,,,,,26.24245922,0,0,0,1.4711,0
3684583,16800,67137.0,96515.0,0.0,1.0,7.0,,104.47260820000001,10.0,39.35965052,0,0,0,1.692,0
3684584,25100,95550.0,148260.0,1.0,4.0,21.0,0.0,155.56543280000002,24.0,42.70533127,0,1,0,1.5322,0
3684585,60100,86472.0,159900.0,1.0,4.0,7.0,5.0,333.7333333,22.0,,1,0,3,1.8614,1
3684586,13500,,33644.0,1.0,0.0,13.0,,109.21700940000001,8.0,31.62392956,0,0,2,1.7694,0
3684587,67500,65994.0,147183.0,0.0,1.0,10.0,0.0,119.7647612,11.0,42.05567201,0,0,0,1.5368,0
3684588,12200,44383.0,64378.0,1.0,0.0,3.0,0.0,264.0447041,20.0,28.81398255,0,0,0,0.37246,0
3684589,1900,28401.0,43014.0,0.0,0.0,11.0,0.0,89.76602988,8.0,36.89489409,0,0,0,2.7292,1
3684590,15900,46615.0,60211.0,1.0,0.0,3.0,0.0,192.3237369,13.0,28.06360448,0,0,0,1.101,0
3684591,16600,162899.0,192980.0,1.0,4.0,10.0,0.0,263.7333333,38.0,,1,0,1,1.9816,0
3684592,32200,127800.0,176572.0,1.0,3.0,12.0,0.0,187.6022388,27.0,40.96937708,0,0,2,1.6739,0
3684593,28500,207586.0,242524.0,0.0,0.0,8.0,0.0,135.0076805,41.0,41.30838663,1,0,0,1.3128,0
3684594,15500,73692.0,86156.0,1.0,0.0,2.0,0.0,230.36937609999998,26.0,30.96851999,0,1,3,1.4487,0
3684595,21900,133711.0,166873.0,1.0,4.0,6.0,0.0,170.7671445,37.0,20.06952718,0,0,0,2.0259,0
3684596,15600,28168.0,52802.0,0.0,0.0,9.0,0.0,121.6109212,9.0,18.19289192,0,0,1,0.47862,0
3684597,22100,71757.0,98980.0,1.0,0.0,18.0,0.0,202.8666667,13.0,,0,0,1,2.6892,0
3684598,14800,9997.0,51633.0,1.0,4.0,3.0,0.0,303.65247200000005,16.0,18.43392382,0,0,0,1.2166,0
3684599,21300,69899.0,101230.0,1.0,0.0,1.0,0.0,44.6,49.0,,0,1,7,1.426,1
3684600,59800,39152.0,69279.0,1.0,0.0,2.0,0.0,111.87622900000001,21.0,29.32950054,0,0,0,1.2185,0
3684601,16500,89757.0,105776.0,1.0,1.0,29.0,1.0,341.71167510000004,49.0,36.01391594,0,0,2,1.2847,0
3684602,11300,56776.0,65105.0,0.0,0.0,6.0,0.0,13.17692857,1.0,33.25121888,0,2,0,2.5383,1
3684603,16000,65726.0,97915.0,1.0,1.0,1.0,0.0,161.4169586,20.0,32.61020273,0,0,4,1.1367,0
3684604,11400,61709.0,79797.0,1.0,1.0,6.0,0.0,99.2241442,14.0,25.53507894,0,0,1,2.5363,0
3684605,13800,96124.0,112656.0,0.0,1.0,2.0,0.0,145.53360590000003,22.0,38.79104826,1,0,1,1.8763,0
3684606,22100,74099.0,109780.0,1.0,4.0,1.0,0.0,318.53333330000004,42.0,,0,1,4,0.9200200000000001,1
3684607,21700,61696.0,108987.0,1.0,4.0,14.0,2.0,268.8877899,35.0,26.10217153,0,0,0,1.3609,0
3684608,16400,7673.0,88629.0,0.0,0.0,14.0,1.0,258.9159219,22.0,28.14047878,0,0,0,2.3904,0
3684609,7500,32731.0,50778.0,1.0,0.0,10.0,0.0,222.33842080000002,31.0,36.01942149,0,0,1,0.9627,0
3684610,19500,63407.0,12394.0,1.0,0.0,5.0,,65.40760462,16.0,40.58016916,0,0,1,0.7106899999999999,0
3684611,15800,,28178.0,1.0,0.0,12.0,,88.62052637,9.0,32.45547552,0,0,2,0.96885,0
3684612,3400,130417.0,164297.0,1.0,0.0,9.0,6.0,193.289149,33.0,35.74055919,0,0,0,0.71058,1
3684613,23700,50323.0,70261.0,1.0,0.0,24.0,0.0,313.7384712,31.0,35.78167592,1,0,4,2.3537,0
3684614,11500,50065.0,61375.0,1.0,0.0,1.0,0.0,189.8866824,12.0,26.96045128,1,0,1,2.4399,0
3684615,25000,76899.0,114986.0,1.0,0.0,10.0,0.0,294.2333333,36.0,,0,0,0,2.1442,1
3684616,13800,74046.0,92407.0,1.0,0.0,7.0,3.0,182.30579980000002,33.0,39.28246634,1,0,0,0.42758,1
3684617,20900,150406.0,126743.0,,4.0,4.0,0.0,103.4223879,33.0,32.000310999999996,1,0,2,2.1721,0
3684618,21300,103163.0,148948.0,0.0,4.0,8.0,0.0,162.8591186,22.0,34.55854127,1,0,1,1.6540000000000001,0
3684619,9100,56061.0,75506.0,0.0,0.0,6.0,0.0,128.7869696,15.0,35.74405682,0,0,0,1.8708,0
3684620,21300,62992.0,101769.0,0.0,4.0,18.0,0.0,624.4562087999999,24.0,19.42458795,1,0,1,1.7689,0
3684621,5700,53692.0,66359.0,0.0,1.0,22.0,0.0,207.09913410000001,19.0,18.37954053,0,0,0,1.9955,0
3684622,39600,68016.0,117064.0,1.0,3.0,15.0,0.0,199.0997869,21.0,40.2148745,0,0,0,1.7807,0
3684623,17300,103418.0,118054.0,1.0,0.0,0.0,0.0,103.6786125,21.0,41.42835285,0,0,1,0.79023,0
3684624,8000,126818.0,166546.0,0.0,3.0,10.0,,,,,0,0,0,2.4664,1
3684625,22000,107899.0,144920.0,1.0,0.0,13.0,0.0,261.7666667,22.0,,0,0,1,2.1683,1
3684626,12800,37245.0,53491.0,0.0,0.0,23.0,0.0,137.9569407,22.0,39.44166373,0,0,0,2.3057,0
3684627,14600,100584.0,129820.0,0.0,4.0,9.0,0.0,167.8463963,32.0,27.53722705,0,0,2,2.6302,0
3684628,30300,106493.0,148675.0,1.0,0.0,13.0,0.0,240.91840499999998,39.0,41.28520899,0,0,1,2.157,0
3684629,14000,80859.0,100710.0,1.0,0.0,0.0,0.0,154.0875555,22.0,40.20530694,0,0,0,2.0385,0
3684630,11400,56550.0,71333.0,0.0,0.0,29.0,2.0,177.9129878,24.0,38.55444186,0,1,1,1.6121,0
3684631,17700,,45099.0,1.0,0.0,,,355.73591919999996,17.0,34.50504666,0,0,0,1.5743,0
3684632,12400,79737.0,85189.0,1.0,4.0,8.0,0.0,174.83862390000002,11.0,37.8344708,1,0,0,2.2058,0
3684633,19300,65105.0,13913.0,1.0,0.0,7.0,,58.59183135,16.0,42.51243535,1,0,0,2.6912,0
3684634,19100,14999.0,23180.0,0.0,0.0,3.2,1.0,65.9,21.0,,0,1,3,0.36788000000000004,1
3684635,19300,153621.0,199792.0,1.0,4.0,13.0,,122.9429162,24.0,29.81285908,0,0,0,1.9351,0
3684636,16400,69226.0,102406.0,0.0,4.0,8.0,0.0,247.75466609999998,12.0,36.4190945,0,0,1,1.8668,0
3684637,10100,147133.0,175280.0,0.0,1.0,6.0,0.0,193.7666667,56.0,,0,0,1,1.8451,0
3684638,12100,,67426.0,0.0,0.0,,0.0,357.93333039999993,7.0,37.94444341,0,0,0,1.246,0
3684639,18800,98902.0,162546.0,,0.0,,,253.2637988,23.0,39.21903917,0,1,0,2.1824,0
3684640,20600,82537.0,109895.0,1.0,0.0,,0.0,177.36666519999997,25.0,37.87483283,0,0,1,2.488,0
3684641,21800,62405.0,96568.0,0.0,4.0,18.0,1.0,616.1333732,24.0,21.9826752,0,0,0,1.7159,0
3684642,5100,12356.0,53428.0,0.0,5.0,,0.0,208.14348130000002,12.0,44.11795169,1,0,0,0.69486,0
3684643,8900,108507.0,,1.0,3.0,0.0,6.0,254.47175860000002,23.0,,0,0,4,0.5272899999999999,1
3684644,24500,146972.0,182049.0,1.0,0.0,2.0,0.0,174.7149466,35.0,37.82236793,1,0,0,1.7492,0
3684645,61500,46025.0,83780.0,,0.0,33.0,1.0,340.9,23.0,,0,0,1,1.4535,1
3684646,6200,,47380.0,,,,,,,,0,0,0,2.1089,0
3684647,25400,59983.0,88878.0,1.0,0.0,7.0,0.0,228.0869244,19.0,36.45443099,0,0,0,1.0379,0
3684648,19500,44935.0,78880.0,,,,,,,40.03396798,0,0,0,2.1489,0
3684649,16400,55974.0,88850.0,,4.0,11.0,0.0,,16.0,24.69929369,0,0,1,0.34722,0
3684650,10800,124229.0,176330.0,1.0,0.0,8.0,0.0,223.63433930000002,19.0,33.97477734,0,0,1,1.8711,0
3684651,21800,70151.0,186300.0,,0.0,11.0,0.0,357.886499,16.0,30.19400134,0,0,1,2.1093,0
3684652,14800,148295.0,162383.0,1.0,3.0,13.0,0.0,164.49899419999997,31.0,35.43841566,0,0,0,1.9369999999999998,1
3684653,8200,66590.0,82748.0,1.0,,4.0,0.0,185.1934176,15.0,32.40650949,0,0,0,2.2131,0
3684654,17000,63699.0,84980.0,1.0,0.0,2.0,6.0,128.8,33.0,,0,0,2,1.2116,1
3684655,60600,40568.0,70187.0,1.0,0.0,3.0,0.0,97.26606796,21.0,29.37696636,0,0,0,1.8838,0
3684656,6800,51754.0,58064.0,0.0,1.0,21.0,0.0,194.7547457,19.0,19.5595717,0,0,0,2.0002,0
3684657,10700,27565.0,56198.0,0.0,0.0,3.0,0.0,250.8511899,10.0,39.53832634,0,0,0,0.72013,0
3684658,65200,67288.0,142720.0,0.0,1.0,9.0,1.0,117.9061041,11.0,43.37871813,0,0,0,1.8853,0
3684659,13000,88203.0,122158.0,1.0,1.0,10.0,0.0,224.4548548,12.0,41.43995887,0,0,0,2.2235,0
3684660,25100,67899.0,,1.0,0.0,8.0,1.0,135.7666667,33.0,,1,0,3,1.7208,1
3684661,38200,67458.0,113004.0,1.0,3.0,16.0,0.0,191.6766714,22.0,40.24960964,0,0,0,1.2944,0
3684662,88900,53206.0,94038.0,1.0,0.0,16.0,0.0,219.30497769999997,15.0,34.25246473,0,0,0,2.6443,0
3684663,19000,100315.0,161127.0,1.0,3.0,1.0,0.0,217.0970496,18.0,38.47049988,0,0,1,2.2108,0
3684664,12000,78858.0,104351.0,1.0,3.0,1.0,0.0,80.08139722,23.0,40.03421108,0,0,1,2.1594,0
3684665,11700,72978.0,101199.0,0.0,4.0,7.0,0.0,153.249875,33.0,34.25962074,0,0,0,1.1037,0
3684666,14600,78402.0,90538.0,1.0,3.0,19.0,0.0,251.45228939999998,24.0,36.88623453,1,0,10,1.3379,0
3684667,17500,11046.0,166476.0,0.0,3.0,23.0,0.0,74.46751776,19.0,29.54166415,0,0,1,1.5867,0
3684668,10100,35899.0,68780.0,1.0,0.0,13.0,0.0,119.66666670000001,15.0,,0,0,6,2.2845,1
3684669,20700,69848.0,101787.0,0.0,0.0,3.0,0.0,219.390939,13.0,30.2812393,0,0,0,2.0466,0
3684670,8100,82446.0,105341.0,1.0,4.0,24.0,0.0,53.59326412,13.0,32.17092259,0,0,2,2.1052,0
3684671,20600,106738.0,144440.0,1.0,0.0,13.0,1.0,108.6713817,49.0,39.69708944,0,1,4,1.7559,1
3684672,19900,99036.0,121761.0,0.0,3.0,4.0,1.0,303.1278732,20.0,39.52062834,0,0,1,2.2618,0
3684673,21700,70731.0,96483.0,0.0,1.0,13.0,0.0,137.3971417,14.0,37.59053042,0,0,0,1.4819,0
3684674,49600,8899.0,54980.0,1.0,0.0,3.0,0.0,,0.0,,0,0,0,0.70601,1
3684675,40100,158899.0,224980.0,0.0,5.0,5.0,0.0,7.1333333329999995,3.0,,1,0,8,1.1194,1
3684676,13200,82310.0,103813.0,0.0,0.0,21.0,0.0,136.86303840000002,24.0,29.22582663,0,0,4,1.6378,0
3684677,18400,39917.0,65335.0,1.0,0.0,16.0,0.0,288.9746298,21.0,28.37288297,0,1,0,0.27729000000000004,0
3684678,12900,73523.0,103193.0,1.0,0.0,10.0,0.0,202.6508442,20.0,19.56727283,0,0,0,2.0308,0
3684679,24300,103904.0,158204.0,1.0,3.0,14.0,0.0,176.6220829,25.0,34.00242445,0,0,0,0.5019899999999999,0
3684680,9400,21037.0,30680.0,1.0,0.0,3.0,,,,,1,0,0,1.6081,0
3684681,24300,120899.0,162880.0,1.0,5.0,13.0,1.0,152.93333330000002,35.0,,0,1,1,2.4293,1
3684682,8600,73107.0,88568.0,1.0,3.0,10.0,0.0,115.55258229999998,23.0,30.09248898,0,0,0,2.0276,0
3684683,20300,136899.0,174665.0,1.0,4.0,6.0,,184.66666669999998,43.0,,0,0,5,1.4345,0
3684684,76600,38105.0,89980.0,1.0,0.0,12.0,0.0,135.9,26.0,,0,0,0,2.5433,1
3684685,23600,54715.0,86980.0,1.0,0.0,3.5,1.0,224.2,17.0,,1,0,0,1.3672,1
3684686,14000,85257.0,101381.0,1.0,0.0,0.0,0.0,146.7941061,22.0,40.12441144,1,0,0,2.1419,0
3684687,43400,119250.0,179327.0,1.0,5.0,13.0,0.0,179.9515394,4.0,37.99046402,0,0,0,2.0862,0
3684688,21000,54899.0,79880.0,0.0,0.0,2.5,0.0,46.63113553,14.0,,0,0,1,1.7752,1
3684689,20300,9196.0,26679.0,1.0,0.0,,0.0,56.70549729,18.0,41.72895839,0,0,2,1.9846,0
3684690,16100,20547.0,167000.0,0.0,5.0,5.0,0.0,316.4665656,26.0,25.92297601,0,0,0,0.4454,0
3684691,10100,64274.0,72398.0,1.0,4.0,14.0,0.0,208.6173064,31.0,38.87794908,1,0,3,2.5377,0
3684692,23600,55630.0,89059.0,1.0,3.0,4.0,0.0,274.67437989999996,25.0,33.51940904,0,0,1,0.9605,0
3684693,15300,102824.0,114500.0,0.0,1.0,3.0,0.0,138.3893727,22.0,36.45647661,0,0,0,2.7696,0
3684694,20100,170605.0,224213.0,1.0,1.0,11.0,0.0,208.0346845,32.0,41.11248922,0,0,0,1.8099,0
3684695,14000,96225.0,144648.0,0.0,4.0,15.0,0.0,143.0379034,21.0,34.13275351,1,0,5,1.3561,0
3684696,15800,135785.0,181874.0,1.0,3.0,10.0,0.0,248.96506540000001,21.0,30.33639892,0,0,0,2.4328,0
3684697,9500,26599.0,40130.0,0.0,0.0,9.0,0.0,81.16666667,4.0,,0,0,0,2.0177,0
3684698,17100,97337.0,158760.0,1.0,3.0,0.0,0.0,211.9126034,18.0,38.80674995,0,0,1,2.1107,0
3684699,2500,,17160.0,0.0,0.0,,0.0,15.56666667,4.0,,0,0,3,2.2823,1
3684700,25600,,121688.0,1.0,3.0,8.0,0.0,152.96934119999997,27.0,33.16994063,0,1,0,1.9913,0
3684701,17500,25758.0,43664.0,1.0,3.0,16.0,0.0,96.36306868,17.0,27.11761957,0,1,1,1.381,0
3684702,15100,,,1.0,,0.0,1.0,92.26666667,10.0,,0,2,1,2.2354,1
3684703,15400,88150.0,103043.0,0.0,0.0,18.0,0.0,128.5661883,23.0,28.18177747,1,0,3,2.2711,0
3684704,18500,40572.0,60398.0,0.0,0.0,27.0,0.0,248.6495789,13.0,24.99029896,0,0,0,1.2485,0
3684705,18100,88408.0,112913.0,1.0,4.0,4.0,0.0,151.8023694,21.0,23.21094121,1,0,1,1.344,0
3684706,9600,21799.0,35230.0,0.0,3.0,16.0,0.0,60.86666667,10.0,,1,0,1,2.541,0
3684707,9700,70488.0,99364.0,0.0,0.0,0.0,1.0,177.46746230000002,31.0,34.24478958,0,0,0,1.9341,0
3684708,6600,33538.0,37325.0,0.0,4.0,11.0,0.0,192.07565590000002,13.0,24.23731934,0,0,0,2.3152,0
3684709,27800,75954.0,126540.0,1.0,1.0,0.0,0.0,311.62633439999996,23.0,38.99355812,1,0,1,1.5067,0
3684710,9600,41440.0,57260.0,1.0,0.0,6.0,0.0,70.22936935,10.0,29.17012708,0,0,1,1.9662,0
3684711,38300,92126.0,143067.0,1.0,0.0,13.0,0.0,62.17833505,36.0,40.33954242,0,0,1,2.3062,0
3684712,26600,82758.0,,0.0,1.0,0.4,0.0,178.5,22.0,,1,2,0,2.6996,1
3684713,5600,,12952.0,0.0,0.0,1.0,1.0,83.29426635,2.0,36.9967441,0,0,0,1.8827,1
3684714,17100,23099.0,84980.0,1.0,4.0,9.0,0.0,150.06666669999998,21.0,,0,0,1,1.3524,0
3684715,20700,124222.0,166761.0,1.0,1.0,4.0,1.0,382.0256475,51.0,37.17904808,1,0,0,1.9304,0
3684716,20600,59868.0,90291.0,1.0,1.0,5.0,,152.5753417,15.0,36.51493346,0,0,0,1.6780000000000002,0
3684717,25800,50699.0,84980.0,1.0,0.0,23.0,2.0,185.2666667,20.0,,0,1,1,2.6521,0
3684718,13700,12623.0,51996.0,0.0,1.0,24.0,1.0,270.6287109,19.0,28.18242611,0,0,0,1.163,0
3684719,31000,190379.0,298219.0,1.0,0.0,27.0,1.0,165.6048706,23.0,39.61145213,0,0,0,0.75164,0
3684720,31300,38251.0,80530.0,1.0,3.0,21.0,0.0,117.43790759999999,14.0,35.39186329,0,1,0,2.1174,1
3684721,15000,97829.0,113866.0,1.0,1.0,3.0,0.0,268.8272583,33.0,28.43029335,1,0,0,2.7258,0
3684722,14300,71878.0,86423.0,1.0,0.0,2.0,0.0,239.26434619999998,25.0,32.14676623,0,0,3,2.2729,0
3684723,7500,1962.0,100428.0,0.0,0.0,,0.0,97.13333333,14.0,,0,0,0,2.4527,1
3684724,12100,97899.0,123365.0,0.0,4.0,10.0,0.0,171.43333330000002,32.0,,0,0,3,2.4139,0
3684725,19700,49883.0,84499.0,1.0,0.0,12.0,0.0,93.81133323,10.0,7.624065422,0,0,0,1.3259999999999998,0
3684726,17100,6677.0,60045.0,1.0,2.0,0.0,0.0,327.5184144,5.0,38.84660184,0,0,0,2.342,0
3684727,21400,99512.0,147971.0,0.0,,,,,,38.50756059,0,0,0,0.9127,0
3684728,9700,84232.0,201261.0,0.0,5.0,14.0,0.0,14.21305726,7.0,17.83563094,0,0,0,1.5521,0
3684729,20100,124899.0,164980.0,1.0,4.0,2.0,0.0,315.5,30.0,,1,0,0,1.6519,1
3684730,16800,102586.0,137397.0,1.0,4.0,7.0,0.0,98.76351186,14.0,31.11800492,0,0,0,2.1218,0
3684731,12000,29721.0,48554.0,1.0,1.0,13.0,0.0,133.4016914,4.0,36.62115697,0,0,0,2.4133,1
3684732,8700,42125.0,50366.0,0.0,3.0,21.0,0.0,224.3264624,17.0,34.93786612,1,1,0,0.8842,0
3684733,19400,27646.0,43720.0,1.0,1.0,7.0,0.0,168.65798080000002,16.0,35.09607055,1,1,1,1.7852,1
3684734,10900,80102.0,98711.0,1.0,0.0,4.0,0.0,114.42514569999999,31.0,41.48407381,0,0,2,2.3026,0
3684735,27000,47781.0,78834.0,1.0,0.0,11.0,0.0,133.34739209999998,19.0,41.14070668,0,0,0,0.9960100000000001,0
3684736,10200,58345.0,71125.0,0.0,0.0,4.0,1.0,245.6243676,15.0,38.12730639,0,0,1,1.0932,0
3684737,33300,23757.0,40248.0,1.0,0.0,0.0,0.0,57.60389545,7.0,16.7058286,0,0,0,2.3547,0
3684738,8000,40726.0,55737.0,1.0,0.0,14.0,0.0,88.60346244,11.0,31.860563899999995,0,0,0,1.3167,0
3684739,25000,89429.0,146795.0,1.0,4.0,19.0,0.0,165.7703104,25.0,39.35585859,1,1,1,0.27897,0
3684740,9100,50069.0,64289.0,1.0,3.0,7.0,3.0,121.43122609999999,11.0,39.98548983,1,0,2,2.1371,0
3684741,7200,,74733.0,0.0,1.0,2.0,0.0,49.85464465,4.0,41.3125469,0,0,0,1.4262,0
3684742,18400,120900.0,210665.0,1.0,0.0,2.0,0.0,193.9772854,16.0,26.87050033,0,0,0,2.0103,0
3684743,79300,22839.0,110094.0,0.0,,28.0,1.0,145.6161263,13.0,32.37651159,0,0,0,2.1945,0
3684744,9200,78268.0,91980.0,1.0,2.0,0.2,0.0,181.83333330000002,35.0,,0,0,3,1.6223,1
3684745,12700,58146.0,72169.0,0.0,0.0,30.0,3.0,199.243176,23.0,35.80425984,0,0,0,1.0963,0
3684746,17100,97416.0,141698.0,1.0,1.0,2.0,,129.4175979,15.0,31.17602944,0,0,3,1.5916,0
3684747,21000,126976.0,204172.0,0.0,4.0,13.0,0.0,182.6508803,22.0,34.59958143,0,0,0,2.7616,0
3684748,38300,147356.0,210045.0,0.0,4.0,3.0,0.0,149.73318490000003,31.0,35.90492543,0,0,0,0.43495,0
3684749,35900,207211.0,271718.0,1.0,4.0,4.0,0.0,229.8020074,32.0,32.69199935,0,0,0,1.3464,0
3684750,22500,37625.0,59779.0,1.0,0.0,,0.0,220.4892985,12.0,41.15904123,0,0,0,1.6853,0
3684751,21000,122706.0,150876.0,1.0,0.0,5.0,0.0,124.47953770000001,13.0,30.4344811,0,0,2,1.0484,1
3684752,25400,118643.0,153532.0,1.0,1.0,5.0,,308.87619900000004,35.0,43.47926337,1,0,1,2.0577,0
3684753,20800,40899.0,64980.0,1.0,0.0,26.0,0.0,306.2666667,32.0,,0,0,3,0.60863,0
3684754,25600,79588.0,117557.0,1.0,4.0,9.0,0.0,115.9684987,19.0,26.49488637,0,0,0,2.3607,0
3684755,8800,62499.0,77580.0,1.0,0.0,0.5,0.0,352.03333330000004,13.0,,1,1,3,0.89675,1
3684756,17900,82979.0,108328.0,0.0,4.0,1.0,0.0,133.6098608,25.0,36.46908768,0,0,0,2.3919,0
3684757,40100,133928.0,191970.0,1.0,3.0,,0.0,179.7809596,24.0,34.53145025,0,1,0,2.6297,0
3684758,18400,89998.0,118525.0,1.0,4.0,12.0,0.0,141.5158506,18.0,38.90923169,0,0,3,2.3835,0
3684759,18300,13824.0,94878.0,1.0,0.0,22.0,0.0,224.90191800000002,41.0,36.00822541,0,0,2,0.47345,0
3684760,7500,75210.0,89885.0,1.0,4.0,0.0,,,,27.21199961,0,0,0,1.5307,0
3684761,9000,72480.0,90565.0,1.0,1.0,18.0,1.0,208.9666667,30.0,,1,1,0,1.6778,1
3684762,23100,72580.0,105385.0,1.0,3.0,0.0,,231.0750645,23.0,43.52909332,0,0,4,0.9855200000000001,0
3684763,24000,31891.0,57966.0,1.0,0.0,,0.0,227.2432432,12.0,38.68184311,0,0,0,0.71233,0
3684764,18100,84723.0,115126.0,1.0,0.0,21.0,0.0,294.9804358,16.0,27.10752347,0,0,0,0.57244,0
3684765,25900,137039.0,167076.0,1.0,0.0,7.0,1.0,210.085283,19.0,36.19947433,0,0,1,1.8095,0
3684766,7100,64154.0,68369.0,0.0,0.0,4.0,0.0,81.15243091,19.0,40.57186054,1,0,2,1.028,0
3684767,8700,22859.0,80854.0,0.0,4.0,20.0,0.0,239.70268340000004,11.0,25.8973199,0,0,0,2.7416,0
3684768,44500,100463.0,154688.0,1.0,0.0,14.0,0.0,254.914111,30.0,43.91215236,0,0,3,0.6933,0
